Injection Rate,Pressure,Temperature,Permeability,Flow Rate
104.96714153011233,1.669930329036279,23.453954614750682,5.027897812837624,3368.341236115097
98.61735698828815,1.418271361337601,21.239217972047083,3.8649226460289445,1616.5864566190498
106.47688538100692,3.545720998174547,26.5958725520959,5.882251438117111,14974.571002557153
115.23029856408026,3.8259029059476046,31.70225223011572,8.090684272938622,22863.488198001836
97.65846625276664,1.1263445793025681,15.624137651771278,9.949424725016305,1257.055881184755
97.6586304305082,4.744848984974759,25.575130395737087,5.591728618517461,20940.179241309423
115.79212815507391,1.2078851346058896,24.199336022166797,6.010458823203958,1249.4850415049118
107.67434729152909,3.165185341204282,28.356700382252328,4.648993969636764,10065.933594404623
95.30525614065049,3.8362420778036657,26.065983141188447,7.273811374880304,20630.28988744245
105.42560043585965,4.483876494984342,21.240153341305906,4.834538540609362,16842.93518572486
95.36582307187538,3.856347728529711,23.40473032166691,9.841064701872318,28109.502807506913
95.34270246429743,4.206912332279167,21.019870715982556,3.0254709158652036,9702.419991040066
102.41962271566034,2.3578007701712242,30.38003569299299,6.173001360294837,8381.706001276343
80.86719755342202,4.2593004549860485,25.10655824335971,8.589612888344414,27996.129195134974
82.75082167486967,1.3204593855387006,34.50595342876504,8.100430902972317,2595.85910976521
94.37712470759027,4.579266624242111,24.696695930926897,28.40362653730129,101664.15247240002
89.87168879665576,3.190369504614945,21.457966165447687,8.801305055799672,19278.110195036938
103.14247332595274,4.269191079849975,17.431428036935863,4.4726125526759555,14621.82506083326
90.91975924478788,2.8092731380732006,15.984301618720275,7.04464586453453,12745.688529940784
85.87696298664709,3.5743107807861,17.079320284972553,3.0400587268271133,7826.055954693903
114.65648768921554,3.105610643744453,26.335633255057417,7.097198476120126,14943.936652085447
97.74223699513465,3.9263580870213275,27.54362511614967,4.871841375582677,14256.752408121474
100.67528204687923,1.3265199281223583,17.094046489839332,11.677864628459607,3813.0555191072613
85.75251813786544,1.2414083359622552,29.475191570380577,5.61381128722874,1355.2208412560158
94.55617275474818,1.9884129360405858,22.5846947415828,6.97001266680122,6889.250684233067
101.10922589709867,1.6381787204527534,25.733965059927748,5.377486540876708,3431.7974799086005
88.49006422577698,4.487134266368807,33.06110314127712,17.62689174391537,61467.338209780704
103.75698018345672,1.8768559494321773,29.48419657932766,6.292626914169379,5517.727347246462
93.99361310081196,4.903461023276526,23.657346760470837,18.47241469528065,72106.35076882855
97.08306250206724,2.3475831670844274,20.544038872923565,11.101451672340891,14960.129403847852
93.98293387770603,1.7284716627547971,14.240922993353475,9.403043031731464,6849.850392280328
118.52278184508938,4.1587940285699165,21.4042334037879,8.885018765603126,28065.944220518806
99.86502775262066,3.6348311020035045,23.944348805861527,8.997067123926673,23705.752284935214
89.422890710441,2.992782865812556,20.06410236424408,2.8183841107012357,5616.427565083781
108.22544912103189,3.221454203750525,24.343715164538477,6.427324163788263,14278.006282514765
87.79156350028978,3.8768071130890553,25.384259414793842,11.274899655240072,32435.71152755997
102.08863595004756,1.913818965325195,23.875720090959607,7.21059453923712,6589.1780412251655
80.40329876120225,4.985335664226968,21.7499870958827,3.6597874669879142,14585.481515677811
86.71813951101569,4.8991726485871325,25.84327335983364,7.197960879368069,28066.09218643216
101.96861235869123,3.6013027453877475,27.209703247847045,17.323305923952677,45063.16325916993
107.3846657999541,1.7981698037165805,19.548004612785768,13.783136577182535,11001.283416408605
101.7136828118997,3.7209129697251653,32.054661898731354,7.16349503545047,19491.246550519016
98.8435171761176,1.2887936359167034,24.507059338578692,11.890320176166142,3433.848795888757
96.98896304410711,1.1226100088232243,25.094248114724238,6.151810875739988,754.273585753287
85.21478009632573,2.0307315540448547,28.541072116282784,3.1520852141827165,3248.95369129636
92.80155791605291,2.850491826957265,26.166080656317508,4.654185889382826,8612.53294944275
95.39361229040213,4.4730900216335225,29.765683169566223,16.142319830295108,56063.72992861488
110.57122226218915,3.908676279065232,26.43562082600912,6.443059204540545,18740.773472859986
103.43618289568461,3.970826084799924,21.93781312679781,6.542425775041011,19436.409150359195
82.36959844637266,2.7019733377923014,26.80751762603051,6.3603340646601785,10825.11899750376
103.24083969394795,2.3837399701878517,19.28136896339669,19.145511367046204,26492.40932826769
96.14917719583684,2.484155051938411,25.542798528882617,16.65948056499709,24725.252243210198
93.23077999694041,4.950598254944231,24.833850046777695,22.407374349728855,88522.53400392094
106.11676288840867,1.16043676564993,23.959415713637302,6.824215536786514,1094.8550688200287
110.30999522495951,4.468125984489794,24.357312442805345,8.566097354688262,29708.304821463647
109.31280119116198,3.3147016342895737,15.590754772511804,3.4614193623671636,8012.153055032847
91.60782476777362,2.754461676758362,22.256375461295193,15.463265031377901,27129.705895110215
96.90787624148786,3.901030641660546,25.464224505705573,4.121059227476149,11955.319095006245
103.31263431403563,2.9466757656988114,25.799281959987002,8.234954034431123,16030.785450470723
109.75545127122359,4.493692952326642,19.86162429537021,4.268868211206973,14914.114783905039
95.2082576215471,4.602807456045034,31.328539204323505,5.504503561975935,19831.666474913345
98.14341023336183,2.6868837074938217,20.669125758927496,4.861605749507265,8200.963531102096
88.93665025993971,2.1073111889402063,29.847286002633684,5.45243539135723,6037.542715823432
